"N";"777000527";"777000000";"0";"2";"0"
"N";"777000532";"777000000";"0";"2";"0"
"N";"777000590";"777000000";"0";"2";"0"
"N";"777000591";"777000000";"0";"2";"0"
"N";"777000592";"777000000";"0";"2";"0"
"N";"777000594";"777000000";"0";"2";"0"
"N";"777000595";"777000000";"0";"2";"0"
"N";"777000596";"777000000";"0";"2";"0"
"N";"777000597";"777000000";"0";"2";"0"
"N";"777000599";"777000000";"0";"2";"0"
"N";"777000600";"777000000";"0";"2";"0"
"N";"777000601";"777000000";"0";"2";"0"
"N";"777000602";"777000000";"0";"2";"0"
"N";"777000603";"777000000";"0";"2";"0"
"N";"777000605";"777000000";"0";"2";"0"
"N";"777000606";"777000000";"0";"2";"0"
"N";"777000607";"777000000";"0";"2";"0"
"N";"777000608";"777000000";"0";"2";"0"
"N";"777000609";"777000000";"0";"2";"0"
"N";"777000611";"777000000";"0";"2";"0"
"N";"777000612";"777000000";"0";"2";"0"
"N";"777000613";"777000000";"0";"2";"0"
"N";"777000614";"777000000";"0";"2";"0"
"N";"777000538";"777000000";"0";"2";"0"
"N";"777000544";"777000000";"0";"2";"0"
"N";"888026384";"888000000";"0";"2";"0"
"N";"888026390";"888000000";"0";"2";"0"
"N";"888026396";"888000000";"0";"2";"0"
"N";"888026401";"888000000";"0";"2";"0"
"N";"888026407";"888000000";"0";"2";"0"
"N";"777000727";"777000000";"0";"2";"0"
"N";"777000732";"777000000";"0";"2";"0"
"N";"777000738";"777000000";"0";"2";"0"
"N";"777000744";"777000000";"0";"2";"0"
"N";"777000464";"777000000";"0";"2";"0"
"N";"777000470";"777000000";"0";"2";"0"
"N";"777000475";"777000000";"0";"2";"0"
"N";"777000481";"777000000";"0";"2";"0"
"N";"777001799";"777000000";"0";"2";"0"
"N";"888025402";"888000000";"0";"2";"0"
"N";"888025403";"888000000";"0";"2";"0"
"N";"888025404";"888000000";"0";"2";"0"
"N";"888025405";"888000000";"0";"2";"0"
"N";"888025406";"888000000";"0";"2";"0"
"N";"888026411";"888000000";"0";"2";"0"
"N";"777000488";"777000000";"0";"2";"0"
"N";"777000489";"777000000";"0";"2";"0"
"N";"777000490";"777000000";"0";"2";"0"
"N";"777000491";"777000000";"0";"2";"0"
"N";"777000492";"777000000";"0";"2";"0"
"N";"777000493";"777000000";"0";"2";"0"
"N";"777000589";"777000000";"0";"2";"0"
"N";"777000671";"777000000";"0";"2";"0"
"N";"777000672";"777000000";"0";"2";"0"
"N";"777000883";"777000000";"0";"2";"0"
"N";"777000884";"777000000";"0";"2";"0"
"N";"777000885";"777000000";"0";"2";"0"
"N";"777000886";"777000000";"0";"2";"0"
"N";"777000887";"777000000";"0";"2";"0"
"N";"888024536";"888000000";"0";"2";"0"
"N";"888024537";"888000000";"0";"2";"0"
"N";"888024538";"888000000";"0";"2";"0"
"N";"888024539";"888000000";"0";"2";"0"
"N";"888024540";"888000000";"0";"2";"0"
"N";"888024541";"888000000";"0";"2";"0"
"N";"888024542";"888000000";"0";"2";"0"
"N";"888024543";"888000000";"0";"2";"0"
"N";"888024544";"888000000";"0";"2";"0"
"N";"888024545";"888000000";"0";"2";"0"
"N";"888024546";"888000000";"0";"2";"0"
"N";"888024547";"888000000";"0";"2";"0"
"N";"888024548";"888000000";"0";"2";"0"
"N";"888024549";"888000000";"0";"2";"0"
"N";"777000673";"777000000";"0";"2";"0"
"N";"777000674";"777000000";"0";"2";"0"
"N";"777000675";"777000000";"0";"2";"0"
"N";"777000676";"777000000";"0";"2";"0"
"N";"777000677";"777000000";"0";"2";"0"
"N";"777000678";"777000000";"0";"2";"0"
"N";"777000679";"777000000";"0";"2";"0"
"N";"777000680";"777000000";"0";"2";"0"
"N";"777000681";"777000000";"0";"2";"0"
"N";"777000682";"777000000";"0";"2";"0"
"N";"777000683";"777000000";"0";"2";"0"
"N";"777000684";"777000000";"0";"2";"0"
"N";"777000685";"777000000";"0";"2";"0"
"N";"777000686";"777000000";"0";"2";"0"
"N";"777000687";"777000000";"0";"2";"0"
"N";"777000821";"777000000";"0";"2";"0"
"N";"777000822";"777000000";"0";"2";"0"
"N";"777000823";"777000000";"0";"2";"0"
"N";"777000824";"777000000";"0";"2";"0"
"N";"777000825";"777000000";"0";"2";"0"
"N";"777000826";"777000000";"0";"2";"0"
"N";"777000827";"777000000";"0";"2";"0"
"N";"777000828";"777000000";"0";"2";"0"
"N";"888024519";"888000000";"0";"2";"0"
"N";"888024520";"888000000";"0";"2";"0"
"N";"888024521";"888000000";"0";"2";"0"
"N";"888024522";"888000000";"0";"2";"0"
"N";"888024523";"888000000";"0";"2";"0"
"N";"888024524";"888000000";"0";"2";"0"
"N";"888024525";"888000000";"0";"2";"0"
"N";"888024526";"888000000";"0";"2";"0"
"N";"888024527";"888000000";"0";"2";"0"
"N";"888024528";"888000000";"0";"2";"0"
"N";"888024529";"888000000";"0";"2";"0"
"N";"888024530";"888000000";"0";"2";"0"
"N";"888024531";"888000000";"0";"2";"0"
"N";"888024532";"888000000";"0";"2";"0"
"N";"888024533";"888000000";"0";"2";"0"
"N";"888024534";"888000000";"0";"2";"0"
"N";"888024535";"888000000";"0";"2";"0"
"N";"888025474";"888000000";"0";"2";"0"
"N";"888025475";"888000000";"0";"2";"0"
"N";"888025476";"888000000";"0";"2";"0"
"N";"888025477";"888000000";"0";"2";"0"
"N";"888025478";"888000000";"0";"2";"0"
"N";"888025479";"888000000";"0";"2";"0"
"N";"888025480";"888000000";"0";"2";"0"
"N";"888025481";"888000000";"0";"2";"0"
"N";"888025482";"888000000";"0";"2";"0"
"N";"888025483";"888000000";"0";"2";"0"
"N";"888025484";"888000000";"0";"2";"0"
"N";"888025485";"888000000";"0";"2";"0"
"N";"888025486";"888000000";"0";"2";"0"
"N";"888025487";"888000000";"0";"2";"0"
"N";"888025489";"888000000";"0";"2";"0"
"N";"888025490";"888000000";"0";"2";"0"
"N";"888025491";"888000000";"0";"2";"0"
"N";"888025492";"888000000";"0";"2";"0"
"N";"888025493";"888000000";"0";"2";"0"
"N";"888025495";"888000000";"0";"2";"0"
"N";"888025496";"888000000";"0";"2";"0"
"N";"888025497";"888000000";"0";"2";"0"
"N";"888025498";"888000000";"0";"2";"0"
"N";"888025499";"888000000";"0";"2";"0"
"N";"888025501";"888000000";"0";"2";"0"
"N";"888025503";"888000000";"0";"2";"0"
"N";"888025504";"888000000";"0";"2";"0"
"N";"888025505";"888000000";"0";"2";"0"
"N";"888025508";"888000000";"0";"2";"0"
"N";"888025509";"888000000";"0";"2";"0"
"N";"888025510";"888000000";"0";"2";"0"
"N";"888025511";"888000000";"0";"2";"0"
"N";"888025512";"888000000";"0";"2";"0"
"N";"888025515";"888000000";"0";"2";"0"
"N";"888025516";"888000000";"0";"2";"0"
"N";"888025517";"888000000";"0";"2";"0"
"N";"888025518";"888000000";"0";"2";"0"
"N";"888025520";"888000000";"0";"2";"0"
"N";"888025522";"888000000";"0";"2";"0"
"N";"888025523";"888000000";"0";"2";"0"
"N";"777000615";"777000000";"0";"2";"0"
"N";"777000616";"777000000";"0";"2";"0"
"N";"777000617";"777000000";"0";"2";"0"
"N";"777000618";"777000000";"0";"2";"0"
"N";"777000619";"777000000";"0";"2";"0"
"N";"777000620";"777000000";"0";"2";"0"
"N";"777000754";"777000000";"0";"2";"0"
"N";"777000755";"777000000";"0";"2";"0"
"N";"777000756";"777000000";"0";"2";"0"
"N";"777000757";"777000000";"0";"2";"0"
"N";"777000758";"777000000";"0";"2";"0"
"N";"777000759";"777000000";"0";"2";"0"
"N";"777000760";"777000000";"0";"2";"0"
"N";"777000761";"777000000";"0";"2";"0"
"N";"777000762";"777000000";"0";"2";"0"
"N";"777000763";"777000000";"0";"2";"0"
"N";"777000764";"777000000";"0";"2";"0"
"N";"777000765";"777000000";"0";"2";"0"
"N";"777000766";"777000000";"0";"2";"0"
"N";"777000767";"777000000";"0";"2";"0"
"N";"777000768";"777000000";"0";"2";"0"
"N";"777000769";"777000000";"0";"2";"0"
"N";"777000770";"777000000";"0";"2";"0"
"N";"777000771";"777000000";"0";"2";"0"
"N";"777000772";"777000000";"0";"2";"0"
"N";"777000773";"777000000";"0";"2";"0"
"N";"777000774";"777000000";"0";"2";"0"
"N";"777000775";"777000000";"0";"2";"0"
"N";"777000776";"777000000";"0";"2";"0"
"N";"777000777";"777000000";"0";"2";"0"
"N";"777000778";"777000000";"0";"2";"0"
"N";"777000779";"777000000";"0";"2";"0"
"N";"777000780";"777000000";"0";"2";"0"
"N";"777000781";"777000000";"0";"2";"0"
"N";"777000782";"777000000";"0";"2";"0"
"N";"777000783";"777000000";"0";"2";"0"
