"N";"777159435";"777000000";"0";"9";"0"
"N";"777159436";"777000000";"0";"9";"0"
"N";"777159437";"777000000";"0";"9";"0"
"N";"777159438";"777000000";"0";"9";"0"
"N";"777159439";"777000000";"0";"9";"0"
"N";"777159440";"777000000";"0";"9";"0"
"N";"777159441";"777000000";"0";"9";"0"
"N";"777159442";"777000000";"0";"9";"0"
"N";"777159443";"777000000";"0";"9";"0"
"N";"777159444";"777000000";"0";"9";"0"
"N";"777159445";"777000000";"0";"9";"0"
"N";"777159446";"777000000";"0";"9";"0"
"N";"777159447";"777000000";"0";"9";"0"
"N";"777159448";"777000000";"0";"9";"0"
"N";"777159449";"777000000";"0";"9";"0"
"N";"777159450";"777000000";"0";"9";"0"
"N";"777159451";"777000000";"0";"9";"0"
"N";"777159452";"777000000";"0";"9";"0"
"N";"777159453";"777000000";"0";"9";"0"
"N";"777159454";"777000000";"0";"9";"0"
"N";"777159455";"777000000";"0";"9";"0"
"N";"777159456";"777000000";"0";"9";"0"
"N";"777159457";"777000000";"0";"9";"0"
"N";"777159458";"777000000";"0";"9";"0"
"N";"777159459";"777000000";"0";"9";"0"
"N";"777159460";"777000000";"0";"9";"0"
"N";"777159461";"777000000";"0";"9";"0"
"N";"777159462";"777000000";"0";"9";"0"
"N";"777159463";"777000000";"0";"9";"0"
"N";"777159464";"777000000";"0";"9";"0"
"N";"777159465";"777000000";"0";"9";"0"
"N";"777159466";"777000000";"0";"9";"0"
"N";"777159467";"777000000";"0";"9";"0"
"N";"777159468";"777000000";"0";"9";"0"
"N";"777159469";"777000000";"0";"9";"0"
"N";"777159470";"777000000";"0";"9";"0"
"N";"777159471";"777000000";"0";"9";"0"
"N";"777159472";"777000000";"0";"9";"0"
"N";"777159473";"777000000";"0";"9";"0"
"N";"777159474";"777000000";"0";"9";"0"
"N";"777159475";"777000000";"0";"9";"0"
"N";"777159476";"777000000";"0";"9";"0"
"N";"777159477";"777000000";"0";"9";"0"
"N";"777159478";"777000000";"0";"9";"0"
"N";"777159479";"777000000";"0";"9";"0"
"N";"777159480";"777000000";"0";"9";"0"
"N";"777159481";"777000000";"0";"9";"0"
"N";"777159482";"777000000";"0";"9";"0"
"N";"777159483";"777000000";"0";"9";"0"
"N";"777159484";"777000000";"0";"9";"0"
"N";"777159485";"777000000";"0";"9";"0"
"N";"777159486";"777000000";"0";"9";"0"
"N";"777159487";"777000000";"0";"9";"0"
"N";"777159488";"777000000";"0";"9";"0"
"N";"777159489";"777000000";"0";"9";"0"
"N";"777159490";"777000000";"0";"9";"0"
"N";"777159491";"777000000";"0";"9";"0"
"N";"777159492";"777000000";"0";"9";"0"
"N";"777159493";"777000000";"0";"9";"0"
"N";"777159494";"777000000";"0";"9";"0"
"N";"777159495";"777000000";"0";"9";"0"
"N";"777159496";"777000000";"0";"9";"0"
"N";"777159497";"777000000";"0";"9";"0"
"N";"777159498";"777000000";"0";"9";"0"
