"ALLERGY.CODE_ALLERGY.777365660";"SEVORANE LÍQUIDO PARA INHALACIÓN / sevoflurano * 100 % ; vía inhalatoria ; líquido para inhalación del vapor (ABBVIE PRODUCTOS FARMACÉUTICOS LTDA.)"
"ALLERGY.CODE_ALLERGY.777365661";"SERTRALINA COMPRIMIDOS RECUBIERTOS 50 MG / sertralina (hidrocloruro) * 50 mg ; vía oral ; comprimido (INSTITUTO SANITAS S.A.)"
"ALLERGY.CODE_ALLERGY.777365662";"CLONAPAM COMPRIMIDOS 0,5 MG / clonazepam * 0,5 mg ; vía oral ; comprimido (LABORATORIO CHILE S.A.)"
"ALLERGY.CODE_ALLERGY.777365663";"KETAMINA SOLUCIÓN INYECTABLE 50 MG/ML / ketamina (hidrocloruro) * 50 mg/ml ; vía parenteral ; solución inyectable (LABORATORIO BIOSANO S.A.)"
"ALLERGY.CODE_ALLERGY.777365664";"ACEPRAN COMPRIMIDOS 0,5 MG / clonazepam * 0,5 mg ; vía oral ; comprimido (LABORATORIOS ANDRÓMACO S.A.)"
"ALLERGY.CODE_ALLERGY.777365665";"PRECEDEX SOLUCIÓN INYECTABLE 100 MCG/ML / dexmedetomidina (hidrocloruro) * 100 µg/ml ; vía parenteral ; concentrado para solución para perfusión (HOSPIRA CHILE LTDA.)"
"ALLERGY.CODE_ALLERGY.777365666";"IMPLICANE COMPRIMIDOS RECUBIERTOS 50 mg / sertralina (hidrocloruro) * 50 mg ; vía oral ; comprimido (TECNOFARMA S.A.)"
"ALLERGY.CODE_ALLERGY.777365667";"EMERGEN COMPRIMIDOS 50 mg / sertralina (hidrocloruro) * 50 mg ; vía oral ; comprimido (LABORATORIO CHILE S.A.)"
"ALLERGY.CODE_ALLERGY.777365668";"CLOZANIL COMPRIMIDOS 0,5 MG / clonazepam * 0,5 mg ; vía oral ; comprimido (INSTITUTO SANITAS S.A.)"
"ALLERGY.CODE_ALLERGY.777365669";"TIOPENTAL SÓDICO POLVO PARA SOLUCIÓN INYECTABLE 0,5 G / tiopental sódico * 500 mg ; vía parenteral ; polvo para solución inyectable (BESTPHARMA S.A.)"
"ALLERGY.CODE_ALLERGY.777365670";"BROMURO DE VECURONIO POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10 mg / vecuronio bromuro * 10 mg ; vía parenteral ; polvo para solución inyectable (BESTPHARMA S.A.)"
"ALLERGY.CODE_ALLERGY.777365671";"DEPRAX COMPRIMIDOS RECUBIERTOS 50 mg / sertralina (hidrocloruro) * 50 mg ; vía oral ; comprimido (LABORATORIOS SAVAL S.A.)"
"ALLERGY.CODE_ALLERGY.777365672";"ELEVAL COMPRIMIDOS RECUBIERTOS 50 MG / sertralina (hidrocloruro) * 50 mg ; vía oral ; comprimido (LABORATORIOS LAFI LTDA.)"
"ALLERGY.CODE_ALLERGY.777365673";"CLONAZEPAM COMPRIMIDOS 0,5 mg / clonazepam * 0,5 mg ; vía oral ; comprimido (INTERPHARMA S.A.)"
