"N";"777352520";"777000000";"0";"12";"0"
"N";"777352521";"777000000";"0";"12";"0"
"N";"777352522";"777000000";"0";"12";"0"
"N";"777352523";"777000000";"0";"12";"0"
"N";"777352524";"777000000";"0";"12";"0"
"N";"777352525";"777000000";"0";"12";"0"
"N";"777352526";"777000000";"0";"12";"0"
"N";"777352527";"777000000";"0";"12";"0"
"N";"777352528";"777000000";"0";"12";"0"
"N";"777352529";"777000000";"0";"12";"0"
"N";"777352530";"777000000";"0";"12";"0"
"N";"777352531";"777000000";"0";"12";"0"
"N";"777352532";"777000000";"0";"12";"0"
"N";"777352533";"777000000";"0";"12";"0"
"N";"777352534";"777000000";"0";"12";"0"
"N";"777352535";"777000000";"0";"12";"0"
"N";"777352536";"777000000";"0";"12";"0"
"N";"777352537";"777000000";"0";"12";"0"
"N";"777352538";"777000000";"0";"12";"0"
"N";"777352539";"777000000";"0";"12";"0"
"N";"777352540";"777000000";"0";"12";"0"
"N";"777352541";"777000000";"0";"12";"0"
"N";"777352542";"777000000";"0";"12";"0"
"N";"777352543";"777000000";"0";"12";"0"
"N";"777352544";"777000000";"0";"12";"0"
"N";"777352545";"777000000";"0";"12";"0"
"N";"777352546";"777000000";"0";"12";"0"
"N";"777352547";"777000000";"0";"12";"0"
"N";"777352548";"777000000";"0";"12";"0"
"N";"777352549";"777000000";"0";"12";"0"
"N";"777352550";"777000000";"0";"12";"0"
"N";"777352551";"777000000";"0";"12";"0"
"N";"777352552";"777000000";"0";"12";"0"
"N";"777352553";"777000000";"0";"12";"0"
"N";"777352554";"777000000";"0";"12";"0"
"N";"777352555";"777000000";"0";"12";"0"
"N";"777352556";"777000000";"0";"12";"0"
"N";"777352557";"777000000";"0";"12";"0"
"N";"777352558";"777000000";"0";"12";"0"
"N";"777352559";"777000000";"0";"12";"0"
"N";"777352560";"777000000";"0";"12";"0"
"N";"777352561";"777000000";"0";"12";"0"
"N";"777352562";"777000000";"0";"12";"0"
"N";"777352563";"777000000";"0";"12";"0"
"N";"777352564";"777000000";"0";"12";"0"
"N";"777352565";"777000000";"0";"12";"0"
"N";"777352566";"777000000";"0";"12";"0"
"N";"777352567";"777000000";"0";"12";"0"
"N";"777352568";"777000000";"0";"12";"0"
"N";"777352569";"777000000";"0";"12";"0"
"N";"777352570";"777000000";"0";"12";"0"
"N";"777352571";"777000000";"0";"12";"0"
"N";"777352572";"777000000";"0";"12";"0"
"N";"777352573";"777000000";"0";"12";"0"
"N";"777352574";"777000000";"0";"12";"0"
"N";"777352575";"777000000";"0";"12";"0"
"N";"777352576";"777000000";"0";"12";"0"
"N";"777352577";"777000000";"0";"12";"0"
"N";"777352578";"777000000";"0";"12";"0"
"N";"777352579";"777000000";"0";"12";"0"
"N";"777352580";"777000000";"0";"12";"0"
"N";"777352581";"777000000";"0";"12";"0"
"N";"777352582";"777000000";"0";"12";"0"
"N";"777352583";"777000000";"0";"12";"0"
"N";"777352584";"777000000";"0";"12";"0"
"N";"777352585";"777000000";"0";"12";"0"
"N";"777352586";"777000000";"0";"12";"0"
"N";"777352587";"777000000";"0";"12";"0"
"N";"777352588";"777000000";"0";"12";"0"
"N";"777352589";"777000000";"0";"12";"0"
"N";"777352590";"777000000";"0";"12";"0"
"N";"777352591";"777000000";"0";"12";"0"
"N";"777352592";"777000000";"0";"12";"0"
"N";"777352593";"777000000";"0";"12";"0"
"N";"777352594";"777000000";"0";"12";"0"
"N";"777352595";"777000000";"0";"12";"0"
"N";"777352596";"777000000";"0";"12";"0"
"N";"777352597";"777000000";"0";"12";"0"
"N";"777352598";"777000000";"0";"12";"0"
"N";"777352599";"777000000";"0";"12";"0"
"N";"777352600";"777000000";"0";"12";"0"
"N";"777352601";"777000000";"0";"12";"0"
"N";"777352602";"777000000";"0";"12";"0"
"N";"777352603";"777000000";"0";"12";"0"
"N";"777352604";"777000000";"0";"12";"0"
"N";"777352605";"777000000";"0";"12";"0"
"N";"777352606";"777000000";"0";"12";"0"
"N";"777352607";"777000000";"0";"12";"0"
"N";"777352608";"777000000";"0";"12";"0"
"N";"777352609";"777000000";"0";"12";"0"
"N";"777352610";"777000000";"0";"12";"0"
"N";"777352611";"777000000";"0";"12";"0"
"N";"777352612";"777000000";"0";"12";"0"
"N";"777352613";"777000000";"0";"12";"0"
"N";"777352614";"777000000";"0";"12";"0"
"N";"777352615";"777000000";"0";"12";"0"
"N";"777352616";"777000000";"0";"12";"0"
"N";"777352617";"777000000";"0";"12";"0"
"N";"777352618";"777000000";"0";"12";"0"
"N";"777352619";"777000000";"0";"12";"0"
"N";"777352620";"777000000";"0";"12";"0"
"N";"777352621";"777000000";"0";"12";"0"
"N";"777352622";"777000000";"0";"12";"0"
"N";"777352623";"777000000";"0";"12";"0"
"N";"777352624";"777000000";"0";"12";"0"
"N";"777352625";"777000000";"0";"12";"0"
"N";"777352626";"777000000";"0";"12";"0"
"N";"777352627";"777000000";"0";"12";"0"
"N";"777352628";"777000000";"0";"12";"0"
"N";"777352629";"777000000";"0";"12";"0"
"N";"777352630";"777000000";"0";"12";"0"
"N";"777352631";"777000000";"0";"12";"0"
"N";"777352632";"777000000";"0";"12";"0"
"N";"777352633";"777000000";"0";"12";"0"
"N";"777352634";"777000000";"0";"12";"0"
"N";"777352635";"777000000";"0";"12";"0"
"N";"777352636";"777000000";"0";"12";"0"
"N";"777352637";"777000000";"0";"12";"0"
"N";"777352638";"777000000";"0";"12";"0"
"N";"777352639";"777000000";"0";"12";"0"
"N";"777352640";"777000000";"0";"12";"0"
"N";"777352641";"777000000";"0";"12";"0"
"N";"777352642";"777000000";"0";"12";"0"
"N";"777352643";"777000000";"0";"12";"0"
"N";"777352644";"777000000";"0";"12";"0"
"N";"777352645";"777000000";"0";"12";"0"
"N";"777352646";"777000000";"0";"12";"0"
"N";"777352647";"777000000";"0";"12";"0"
"N";"777352648";"777000000";"0";"12";"0"
"N";"777352649";"777000000";"0";"12";"0"
"N";"777352650";"777000000";"0";"12";"0"
"N";"777352651";"777000000";"0";"12";"0"
"N";"777352652";"777000000";"0";"12";"0"
"N";"777352653";"777000000";"0";"12";"0"
"N";"777352654";"777000000";"0";"12";"0"
"N";"777352655";"777000000";"0";"12";"0"
"N";"777352656";"777000000";"0";"12";"0"
"N";"777352657";"777000000";"0";"12";"0"
"N";"777352658";"777000000";"0";"12";"0"
"N";"777352659";"777000000";"0";"12";"0"
"N";"777352660";"777000000";"0";"12";"0"
"N";"777352661";"777000000";"0";"12";"0"
"N";"777352662";"777000000";"0";"12";"0"
"N";"777352663";"777000000";"0";"12";"0"
"N";"777352664";"777000000";"0";"12";"0"
"N";"777352665";"777000000";"0";"12";"0"
